# Analysis title: koTRAF3_IFNG_diff_peaks_top1k analysis from Cistrome-GO
# Mode: Solo mode
# Specie: mm10
# Peak bed file name: koTRAF3_IFNG_diff_peaks_top1k.bed
# Top peaks to use: 10000
# Half-decay distance: 10000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Symbol	Coordinate	PeakNumber	adjRPscore	RPscore	Rank_by_RPscore
Fbxw26	chr9:109717565-109746089	0	0.0	-0.0	1591
Fbxw24	chr9:109601115-109626059	0	0.0	0.0	503
Defa35	chr8:21065037-21066001	0	0.0	0.0	503
Defa34	chr8:21665796-21666733	0	0.0	0.0	503
Defa37	chr8:21565385-21566350	0	0.0	0.0	503
Defa36	chr8:21427427-21428386	0	0.0	0.0	503
Defa31	chr8:21191572-21192550	0	0.0	0.0	503
Defa30	chr8:21134649-21135598	0	0.0	0.0	503
Defa33	chr8:21391810-21392792	0	0.0	0.0	503
Defa32	chr8:21529029-21530012	0	0.0	0.0	503
4930511M06Rik	chr18:57546013-57552395	0	0.0	-0.0	1831
Mir532	chrX:7248401-7248497	0	0.0	0.0	503
Dnah17	chr11:118021722-118129219	0	0.0	-0.006	12157
Dnah10	chr5:124725084-124834308	0	0.0	-0.0	884
Dnah11	chr12:117877981-118199043	0	0.0	0.0	503
A230108P19Rik	chr2:6193250-6321611	0	0.0	-0.012	14514
Tcte3	chr17:14964191-15010184	0	0.0	-0.0	4192
Tcte2	chr17:13716435-13761394	10	0.685	0.074	159
Tcte1	chr17:45523433-45542677	6	0.54	0.053	193
Prlhr	chr19:60466732-60468304	8	0.001	0.0	475
Sirpa	chr2:129593168-129632228	0	0.0	-0.002	8207
Brk1	chr6:113604771-113616951	11	0.128	0.003	379
Olfr1279	chr2:111306200-111307142	0	0.0	0.0	503
Olfr1278	chr2:111292269-111293211	0	0.0	0.0	503
Olfr1275	chr2:111230852-111231791	0	0.0	0.0	503
Olfr1277	chr2:111269453-111270365	0	0.0	0.0	503
Olfr1276	chr2:111257116-111258055	0	0.0	0.0	503
Olfr1271	chr2:90265510-90266428	0	0.0	0.0	503
Olfr1270	chr2:90149018-90150036	0	0.0	0.0	503
Olfr1272	chr2:90281646-90282573	0	0.0	0.0	503
Natd1	chr11:60902245-60913792	0	0.0	-0.04	17680
Tcl1b2	chr12:105147018-105155225	0	0.0	-0.0	1578
Tcl1b3	chr12:105191044-105195399	0	0.0	0.0	503
Tcl1b1	chr12:105159703-105166625	0	0.0	-0.0	801
Tcl1b4	chr12:105202394-105206993	0	0.0	0.0	503
Tcl1b5	chr12:105176343-105181145	0	0.0	0.0	503
Mir466b-8	chr2:10479085-10479171	0	0.0	0.0	503
Mir466b-1	chr2:10496269-10496351	0	0.0	0.0	503
Mir466b-2	chr2:10498684-10498766	0	0.0	0.0	503
Mir466b-3	chr2:10503564-10503645	0	0.0	0.0	503
Mir466b-4	chr2:10474214-10474304	0	0.0	0.0	503
Mir466b-5	chr2:10474216-10474304	0	0.0	0.0	503
Mir466b-6	chr2:10474214-10474304	0	0.0	0.0	503
Mir466b-7	chr2:10496267-10496355	0	0.0	0.0	503
Gper1	chr5:139423178-139427800	0	0.0	-0.015	15567
Apof	chr10:128267996-128270151	0	0.0	-0.031	17306
Itfg2	chr6:128409443-128424910	0	0.0	-0.008	13088
Itfg1	chr8:85717556-85840949	0	0.0	0.0	503
Gm15939	chr10:33624245-33662432	0	0.0	0.0	503
Igf1	chr10:87858264-87937047	0	0.0	-0.003	9769
Bmp15	chrX:6314053-6320724	0	0.0	0.0	503
Tars	chr15:11383662-11399658	0	0.0	-0.001	5576
Actb	chr5:142903114-142906754	0	0.0	-0.044	17802
Mid2	chrX:140664955-140767715	0	0.0	0.0	503
Gm15934	chr10:45287310-45289416	0	0.0	0.0	503
Peg10	chr6:4747305-4760516	0	0.0	-0.0	559
Mid1	chrX:169685198-169990797	0	0.0	-0.0	4125
2610042L04Rik	chr14:4334762-4354687	0	0.0	0.0	503
4930441J16Rik	chr2:74298939-74307717	0	0.0	0.0	503
Fut7	chr2:25423693-25426373	8	0.004	-0.007	12549
4930578G10Rik	chr4:42670289-42871806	0	0.0	0.0	503
Fut2	chr7:45648590-45666394	0	0.0	-0.022	16591
Fut1	chr7:45617605-45621059	0	0.0	-0.022	16550
Fut9	chr4:25609332-25800003	0	0.0	0.0	503
Gm833	chr4:152697539-152700922	0	0.0	0.0	503
Midn	chr10:80148271-80158368	0	0.0	-0.023	16719
Qprt	chr7:127107769-127122029	0	0.0	-0.02	16324
Mtcp1	chrX:75410441-75416584	0	0.0	0.0	503
Sned1	chr1:93235896-93296448	0	0.0	-0.003	9086
Cant1	chr11:118406288-118415800	0	0.0	-0.031	17330
Mgrn1	chr16:4886099-4938296	0	0.0	-0.023	16754
Foxq1	chr13:31558169-31560974	0	0.0	-0.003	9413
Chil4	chr3:106201490-106219479	0	0.0	0.0	503
Sccpdh	chr1:179668230-179687184	0	0.0	-0.001	6593
Gm2516	chr8:50368111-50416089	0	0.0	0.0	503
Trmt44	chr5:35556208-35575070	0	0.0	-0.007	12397
Lamc2	chr1:153122755-153186447	1	0.0	-0.001	5614
Lamc3	chr2:31887280-31949083	0	0.0	-0.001	5936
Lamc1	chr1:153218921-153332786	0	0.0	-0.014	15151
Gm2518	chr19:8774484-8776962	0	0.0	-0.003	9184
Chia1	chr3:106113381-106132116	0	0.0	0.0	503
Antxrl	chr14:34053469-34075999	0	0.0	0.0	503
1110004F10Rik	chr7:116093379-116105210	0	0.0	-0.0	1773
Clcc1	chr3:108653912-108678840	0	0.0	-0.001	6612
Src	chr2:157424292-157471838	1	0.623	0.053	195
Srf	chr17:46546838-46556162	0	0.0	-0.001	5885
Lap3	chr5:45493373-45512691	0	0.0	-0.002	7717
Sri	chr5:8046077-8069314	0	0.0	0.0	503
Srl	chr16:4480211-4523075	0	0.0	-0.014	15228
Srm	chr4:148591512-148594619	0	0.0	-0.004	10551
Srr	chr11:74904026-74925948	0	0.0	-0.002	8752
Opn5	chr17:42556782-42611313	0	0.0	0.0	503
Opn4	chr14:34592342-34600142	0	0.0	-0.003	9401
Opn3	chr1:175662420-175692632	0	0.0	0.0	503
Ccm2l	chr2:153065954-153081735	0	0.0	-0.008	13198
Gm3488	chr14:5516278-5522929	0	0.0	0.0	503
A230009B12Rik	chr17:10456215-10493057	0	0.0	-0.0	2557
Gpr137c	chr14:45219716-45280976	0	0.0	-0.0	3657
Gpr137b	chr13:13357619-13393624	0	0.0	-0.0	1707
Mir7048	chr7:25217667-25217725	0	0.0	-0.024	16771
Mir7049	chr7:28560924-28560984	0	0.0	-0.01	14088
Mir7046	chr7:24970009-24970075	0	0.0	-0.003	9605
Mir7047	chr7:24987603-24987667	0	0.0	-0.003	9674
Mir7044	chr6:118085191-118085263	0	0.0	-0.0	3197
Mir7045	chr6:125097023-125097086	0	0.0	-0.004	10818
Mir7042	chr6:113707207-113707265	11	0.778	0.045	209
Mir7043	chr6:116645977-116646047	0	0.0	-0.016	15701
Mir7040	chr6:83049710-83049773	0	0.0	-0.012	14765
Emc10	chr7:44489937-44496513	0	0.0	-0.015	15410
Lor	chr3:92080270-92083142	0	0.0	0.0	503
Zfp160	chr17:21008940-21028856	0	0.0	0.0	503
Zfp169	chr13:48487659-48513436	0	0.0	-0.006	11857
Lox	chr18:52516059-52529823	0	0.0	-0.0	2184
Ropn1l	chr15:31441209-31453689	0	0.0	-0.002	8326
Olfr368	chr2:37331748-37332732	0	0.0	0.0	503
Olfr361	chr2:37084777-37085746	0	0.0	0.0	503
Olfr360	chr2:37068306-37069260	0	0.0	0.0	503
Olfr362	chr2:37104694-37105648	0	0.0	0.0	503
Olfr365	chr2:37201242-37202181	0	0.0	0.0	503
Olfr366	chr2:37219490-37220420	0	0.0	0.0	503
A330093E20Rik	chr18:45683486-46045260	0	0.0	0.0	503
Sypl2	chr3:108212265-108226599	0	0.0	-0.004	10312
Etaa1	chr11:17938752-17953875	0	0.0	0.0	503
Hpgds	chr6:65117292-65144730	0	0.0	-0.0	1611
Tmem86b	chr7:4628039-4630482	0	0.0	-0.002	7750
Ang	chr14:51091076-51102009	0	0.0	-0.014	15233
Themis	chr10:28668359-28883818	0	0.0	0.0	503
Ank	chr15:27466676-27594907	0	0.0	-0.002	8158
Dctn2	chr10:127266261-127281959	0	0.0	-0.008	13145
Dctn3	chr4:41714797-41723163	0	0.0	-0.0	3834
2310005A03Rik	chr2:155097790-155100079	0	0.0	-0.009	13756
Dctn1	chr6:83179588-83200118	0	0.0	-0.003	9171
Dctn6	chr8:34090420-34108712	0	0.0	-0.014	15167
Dctn4	chr18:60526153-60558766	0	0.0	-0.006	12012
Dctn5	chr7:122133040-122149044	0	0.0	-0.001	5069
Dhdds	chr4:133969028-134000882	0	0.0	-0.005	11300
Slc38a11	chr2:65316632-65364026	0	0.0	-0.002	8637
Slc38a10	chr11:120103950-120151351	0	0.0	-0.014	15146
Clca4c-ps	chr3:144879321-144896011	0	0.0	0.0	503
Glrb	chr3:80843598-80913660	0	0.0	-0.0	1562
Slco4c1	chr1:96818783-96872171	0	0.0	0.0	503
Glrx	chr13:75839885-75850151	0	0.0	-0.025	16924
4921507G05Rik	chr12:110841028-110843804	0	0.0	-0.008	13321
Mir467a-10	chr2:10503272-10503355	0	0.0	0.0	503
2410004B18Rik	chr3:145938013-145944829	0	0.0	-0.038	17628
Zfp839	chr12:110850278-110869998	0	0.0	-0.01	13896
Zfp831	chr2:174643533-174710830	0	0.0	-0.0	762
Zfp830	chr11:82764344-82767622	0	0.0	-0.001	6637
Gm41410	chr16:3895178-3908653	0	0.0	-0.004	10926
Gm7827	chr8:71140368-71171456	0	0.0	0.0	503
Vmn1r-ps103	chr13:22441271-22442243	0	0.0	0.0	503
Ets2	chr16:95702406-95721049	0	0.0	-0.023	16692
Ets1	chr9:32696041-32757820	0	0.0	-0.0	4681
St18	chr1:6730050-6860940	0	0.0	-0.0	3264
P4hb	chr11:120560297-120573253	0	0.0	-0.008	13293
Gm11487	chr4:73401031-73405072	0	0.0	0.0	503
Gm11482	chr4:63634420-63639478	0	0.0	-0.001	5754
Zfand2b	chr1:75168734-75171626	0	0.0	-0.008	13266
Zfand2a	chr5:139471215-139484491	0	0.0	-0.004	10475
Itgb1	chr8:128685653-128733579	0	0.0	-0.009	13602
Piga	chrX:164419779-164433915	0	0.0	0.0	503
Map3k7cl	chr16:87553329-87595336	12	0.004	-0.004	10381
Pigc	chr1:161969187-161973435	0	0.0	-0.011	14218
Itgb5	chr16:33829664-33949338	0	0.0	-0.023	16716
Itgb4	chr11:115974724-116008411	0	0.0	-0.009	13676
Itgb7	chr15:102215994-102231935	0	0.0	-0.036	17525
Itgb6	chr2:60598291-60722603	0	0.0	-0.005	11473
Pigh	chr12:79080669-79089670	0	0.0	-0.003	9046
Itgb8	chr12:119162802-119238276	0	0.0	0.0	503
Pigk	chr3:152714099-152789013	0	0.0	-0.003	9065
Pigl	chr11:62458442-62513904	0	0.0	-0.005	11184
Pigm	chr1:172376530-172384099	0	0.0	-0.026	16991
Pign	chr1:105518421-105663676	0	0.0	-0.0	1575
Pigo	chr4:43017625-43025814	0	0.0	-0.006	11889
Pigp	chr16:94358762-94370330	0	0.0	-0.003	9158
Pigq	chr17:25926419-25941989	0	0.0	-0.005	11163
Pigr	chr1:130826683-130852249	0	0.0	-0.0	4374
Pigs	chr11:78328421-78342776	0	0.0	-0.002	8298
Pigt	chr2:164497524-164508301	0	0.0	-0.031	17318
Pigu	chr2:155278251-155357424	0	0.0	-0.002	8722
Pigv	chr4:133661424-133672647	0	0.0	-0.032	17378
Pigw	chr11:84876312-84880195	0	0.0	-0.004	10779
Pnma1	chr12:84146130-84148489	0	0.0	-0.018	15967
Pnma3	chrX:73064786-73068191	0	0.0	0.0	503
Pnma2	chr14:66911207-66920061	0	0.0	-0.0	4738
Pnma5	chrX:73033980-73037103	0	0.0	0.0	503
Gopc	chr10:52337023-52382124	0	0.0	-0.0	4653
Shld2	chr14:34237034-34310517	0	0.0	-0.005	11068
Shld3	chr13:104173720-104178459	0	0.0	-0.001	5162
Shld1	chr2:132690597-132751055	0	0.0	-0.016	15778
Ess2	chr16:17900708-17911348	0	0.0	-0.011	14270
Nags	chr11:102145512-102149528	0	0.0	-0.007	12487
Pinlyp	chr7:24541657-24546005	0	0.0	-0.024	16814
Kitl	chr10:100015820-100100415	0	0.0	0.0	503
Naga	chr15:82329531-82338826	0	0.0	-0.003	9483
Nagk	chr6:83795157-83802556	0	0.0	-0.002	7429
Hepacam	chr9:37367605-37386571	0	0.0	-0.0	4198
Noc3l	chr19:38788127-38819237	0	0.0	-0.0	4640
Nr0b2	chr4:133553375-133556686	0	0.0	-0.01	13829
Nr0b1	chrX:86191774-86195946	0	0.0	0.0	503
Mamld1	chrX:71050255-71154717	0	0.0	0.0	503
Ofd1	chrX:166390032-166440704	0	0.0	0.0	503
1700092C02Rik	chr8:77624171-77628956	0	0.0	-0.0	4350
Gm5538	chr3:59729785-59752397	0	0.0	0.0	503
Lrig3	chr10:125966218-126015359	0	0.0	0.0	503
Lrig2	chr3:104453982-104511918	0	0.0	-0.017	15934
Lrig1	chr6:94604528-94700145	0	0.0	-0.006	11757
Gm5532	chr1:155520172-155527111	0	0.0	-0.011	14430
Gm5535	chr2:144173149-144189290	0	0.0	-0.026	16972
Zeb2os	chr2:45112259-45114084	0	0.0	-0.0	2975
Thyn1	chr9:26999676-27007334	0	0.0	0.0	503
A330069E16Rik	chr2:91237145-91238357	0	0.0	-0.013	14932
Krtap4-9	chr11:99785199-99786257	0	0.0	0.0	503
Krtap4-8	chr11:99780013-99780643	0	0.0	0.0	503
Krtap4-1	chr11:99627228-99628239	0	0.0	0.0	503
Krtap4-2	chr11:99634113-99635084	0	0.0	0.0	503
Sohlh1	chr2:25842996-25847248	0	0.0	0.0	503
Sohlh2	chr3:55182043-55209957	0	0.0	-0.0	3683
Krtap4-6	chr11:99665042-99665960	0	0.0	0.0	503
Kcnb2	chr1:15312451-15714214	0	0.0	0.0	503
Kcnb1	chr2:167095968-167188818	0	0.0	-0.003	9044
Cfap58	chr19:47937711-48035379	0	0.0	-0.004	10340
Cfap54	chr10:92775615-93081596	0	0.0	-0.051	17943
Cfap57	chr4:118554550-118620405	0	0.0	-0.002	8578
Asb12	chrX:95470198-95557987	0	0.0	0.0	503
Cfap53	chr18:74283099-74359984	0	0.0	-0.0	3474
Cfap52	chr11:67924805-67965642	2	0.0	-0.002	8433
Spice1	chr16:44347400-44388492	0	0.0	-0.0	3138
4930444G20Rik	chr10:22066308-22068079	0	0.0	-0.002	8377
Asb17	chr3:153844246-153853615	0	0.0	-0.0	3886
Gm4668	chr9:116189179-116194886	0	0.0	-0.001	6605
Nhp2	chr11:51619772-51623718	0	0.0	-0.006	12238
Gm7008	chr12:40223363-40229183	0	0.0	-0.013	14875
Gm3942	chr10:112837751-112845807	0	0.0	0.0	503
Tanc1	chr2:59646768-59846213	0	0.0	-0.004	10349
Tanc2	chr11:105589985-105929303	0	0.0	-0.0	3665
Foxl2	chr9:98955606-98958126	0	0.0	0.0	503
4930544G11Rik	chr6:65952570-65954014	0	0.0	0.0	503
Foxl1	chr8:121127684-121130644	0	0.0	-0.0	3829
Hip1r	chr5:123973627-124003215	0	0.0	-0.016	15749
Atl3	chr19:7494039-7538609	0	0.0	-0.006	12260
Atl2	chr17:79848389-79896123	0	0.0	-0.006	12137
Atl1	chr12:69893104-69964085	0	0.0	-0.004	10405
Pxdc1	chr13:34627840-34652681	0	0.0	-0.008	13235
1700007J10Rik	chr11:59725916-59740154	0	0.0	-0.001	6522
Farp2	chr1:93512103-93621976	0	0.0	-0.0	751
Gm6756	chr18:36920304-36922207	0	0.0	0.0	503
Farp1	chr14:121035573-121283726	0	0.0	-0.0	2650
Celrr	chr1:121087404-121120975	0	0.0	0.0	503
A330102I10Rik	chr13:29016254-29040336	0	0.0	-0.0	993
Vstm5	chr9:15239044-15259413	0	0.0	-0.0	2282
Vstm4	chr14:32856755-32939491	0	0.0	0.0	503
Cfap300	chr9:8021671-8042875	0	0.0	-0.0	878
Gm8801	chr17:35947153-35953317	0	0.0	-0.012	14577
BC048559	chr10:41746720-41780734	0	0.0	-0.001	6545
Ranbp10	chr8:105768307-105827350	0	0.0	-0.006	12177
Ranbp17	chr11:33211793-33513753	0	0.0	0.0	503
A830009L08Rik	chr13:91368989-91388085	0	0.0	0.0	503
LOC101055749	chrX:91155167-91155789	0	0.0	0.0	503
Mbl1	chr14:41151455-41158959	0	0.0	0.0	503
Mbl2	chr19:30232927-30239687	0	0.0	-0.0	4598
Aven	chr2:112559681-112631253	0	0.0	-0.007	12346
Szrd1	chr4:141112977-141139796	1	0.823	0.083	145
Sc5d	chr9:42254176-42264300	0	0.0	-0.001	6379
4930469K13Rik	chr11:33973960-34098554	0	0.0	-0.001	6752
Spo11	chr2:172979841-172993576	0	0.0	-0.001	5427
Sde2	chr1:180851150-180868114	2	1.045	0.09	138
Klhl42	chr6:147091074-147112778	0	0.0	-0.0	3482
Klhl41	chr2:69670119-69684239	0	0.0	-0.0	3635
Klhl40	chr9:121777606-121783819	0	0.0	-0.001	6726
Obsl1	chr1:75496337-75506452	0	0.0	-0.01	13898
Ccz1	chr5:143987908-144014853	0	0.0	-0.001	5176
Scpep1os	chr11:88905927-88936061	6	0.001	-0.007	12786
Ptpn1	chr2:167932326-167979385	0	0.0	-0.023	16729
Olfr1054	chr2:86332415-86333354	0	0.0	0.0	503
Got1	chr19:43499752-43524605	0	0.0	-0.052	17952
Tent2	chr13:93145854-93192417	0	0.0	-0.002	8329
Ptpn7	chr1:135132699-135145326	0	0.0	-0.006	11824
Mir133a-2	chr2:180398378-180398482	0	0.0	-0.0	2835
Mir133a-1	chr18:10782908-10782976	0	0.0	-0.0	4488
Rab17	chr1:90958132-90969620	0	0.0	-0.008	13130
Wdpcp	chr11:21572280-21898686	0	0.0	-0.0	765
B3glct	chr5:149678229-149762599	0	0.0	-0.0	3678
Golim4	chr3:75876182-75956949	0	0.0	-0.0	3566
Mipol1	chr12:57230424-57457241	0	0.0	0.0	503
Ncl	chr1:86344718-86359455	0	0.0	-0.011	14453
Plpp1	chr13:112800776-112867894	0	0.0	-0.0	3639
Gm10538	chr1:132729352-132732826	0	0.0	-0.0	1070
Orc5	chr5:22486479-22550338	0	0.0	0.0	503
Gm10532	chr18:75514644-75522806	0	0.0	-0.013	15075
Als2	chr1:59191622-59237231	0	0.0	-0.002	8450
Plpp3	chr4:105157346-105232767	0	0.0	-0.008	12955
Krtdap	chr7:30787904-30791089	0	0.0	-0.004	10449
Kctd7	chr5:130144882-130155119	4	3.333	0.353	43
4930557F10Rik	chr13:23276203-23313407	0	0.0	-0.0	980
Plpp4	chr7:129257093-129391307	0	0.0	0.0	503
Plpp7	chr2:32095527-32110815	0	0.0	-0.004	10605
Pabpn1l	chr8:122619470-122622735	0	0.0	-0.004	10807
Plpp6	chr19:28963919-28966801	0	0.0	-0.003	9089
Cbl	chr9:44149261-44234046	0	0.0	-0.005	11626
Cbs	chr17:31612622-31637205	0	0.0	-0.011	14202
Fam199x	chrX:137049593-137082501	0	0.0	0.0	503
B930095G15Rik	chr14:121248705-121253971	0	0.0	-0.003	9455
Zfhx2os	chr14:55073090-55075874	0	0.0	-0.01	14037
Uck1	chr2:32255001-32260105	0	0.0	-0.001	6705
Uck2	chr1:167226083-167285127	0	0.0	-0.018	16038
Prdx6b	chr2:80292469-80295358	0	0.0	-0.0	1047
Fank1	chr7:133776890-133881532	0	0.0	-0.013	14985
Gm14151	chr2:151098244-151103809	0	0.0	0.0	503
Soat2	chr15:102150574-102163436	0	0.0	-0.02	16290
Soat1	chr1:156428107-156474328	0	0.0	-0.001	6340
Rgs9bp	chr7:35578995-35585582	0	0.0	-0.002	7999
Mgl2	chr11:70130356-70137542	0	0.0	-0.008	13234
Kap	chr6:133849854-133853667	0	0.0	0.0	503
Mir3074-2	chr8:84208824-84208907	0	0.0	-0.017	15873
Mir3074-1	chr13:63301198-63301283	0	0.0	-0.016	15676
Lefty2	chr1:180893107-180899107	2	0.057	-0.039	17670
Pptc7	chr5:122284397-122324281	0	0.0	-0.007	12849
D230017M19Rik	chr1:72243992-72274869	0	0.0	-0.006	12267
Slc7a6os	chr8:106200437-106210933	0	0.0	-0.003	9844
Mgll	chr6:88724411-88828360	0	0.0	-0.0	4568
Mettl7a2	chr15:100353199-100361819	0	0.0	-0.004	10260
Mettl7a3	chr15:100334928-100340169	0	0.0	-0.004	10169
Mettl7a1	chr15:100304816-100314348	0	0.0	-0.003	9575
Neu4	chr1:94020492-94028330	0	0.0	0.0	503
Neu1	chr17:34931252-34937297	0	0.0	-0.018	16065
Neu2	chr1:87584021-87597840	0	0.0	-0.007	12452
Neu3	chr7:99811438-99828417	0	0.0	-0.004	10946
Lrriq3	chr3:155093433-155194278	0	0.0	0.0	503
4930539C22Rik	chr3:134404142-134423635	0	0.0	0.0	503
Eldr	chr11:16934708-16951282	0	0.0	-0.005	11343
Ntng1	chr3:109851756-110143472	0	0.0	0.0	503
Csmd2os	chr4:128133522-128166597	0	0.0	0.0	503
Arpc5l	chr2:39008138-39015872	0	0.0	-0.004	10729
Sfpq	chr4:127021300-127031236	0	0.0	-0.001	7189
Plekhh3	chr11:101162679-101171302	0	0.0	-0.018	16022
Plekhh2	chr17:84511894-84622138	0	0.0	-0.0	4037
Plekhh1	chr12:79029162-79081655	0	0.0	-0.006	11918
Naa15	chr3:51416015-51475985	0	0.0	-0.004	10082
Cdk5r1	chr11:80477022-80481184	0	0.0	-0.0	4244
Cdk5r2	chr1:74855028-74857732	0	0.0	-0.008	12934
Blvrb	chr7:27452417-27465981	0	0.0	-0.002	7984
Blvra	chr2:127070656-127097084	0	0.0	-0.002	8741
Slc46a2	chr4:59905898-59915056	0	0.0	-0.009	13496
Slc46a3	chr5:147875897-147894815	0	0.0	-0.012	14645
Slc46a1	chr11:78465700-78471945	0	0.0	-0.005	11150
Majin	chr19:6184409-6224219	0	0.0	-0.002	8016
Tlx1	chr19:45150714-45156943	0	0.0	-0.002	7475
Scn10a	chr9:119608455-119719032	0	0.0	-0.0	629
Tlx3	chr11:33200751-33203588	0	0.0	-0.0	862
Eid2b	chr7:28277705-28280129	11	1.342	0.146	108
Ptf1a	chr2:19445662-19447501	0	0.0	-0.0	4032
Cfap206	chr4:34688573-34730206	0	0.0	-0.0	1997
Sgo2b	chr8:63924693-63952170	0	0.0	0.0	503
Olfr1339	chr4:118734530-118735478	0	0.0	0.0	503
Sgo2a	chr1:57985339-58025897	0	0.0	-0.014	15270
Olfr1330	chr4:118893084-118894032	0	0.0	-0.0	660
Olfr1331	chr4:118868782-118869736	0	0.0	0.0	503
Noxo1	chr17:24696233-24700524	0	0.0	-0.013	14969
Olfr1333	chr4:118829484-118830438	0	0.0	0.0	503
Olfr1335	chr4:118808854-118809862	0	0.0	0.0	503
Olfr1336	chr7:6460510-6461455	0	0.0	0.0	503
Olfr1337	chr4:118781635-118782586	0	0.0	0.0	503
Ndufb6	chr4:40270590-40279421	0	0.0	-0.011	14235
Hivep1	chr13:42052020-42185026	0	0.0	-0.0	2734
Hivep2	chr10:13966378-14151378	0	0.0	-0.002	7659
Hivep3	chr4:119814677-120135411	0	0.0	-0.0	3968
Kiss1r	chr10:79916970-79922272	0	0.0	-0.071	18101
Zfp703	chr8:26977335-26981462	0	0.0	-0.012	14723
Zfp704	chr3:9427009-9610085	0	0.0	-0.003	9470
Zfp707	chr15:75969122-75975868	0	0.0	-0.009	13747
Zfp706	chr15:36997026-37007402	0	0.0	-0.002	8768
Zfp709	chr8:71882067-71892565	0	0.0	0.0	503
Zfp708	chr13:67069397-67097976	0	0.0	-0.0	1435
8030455M16Rik	chr8:110047431-110057176	0	0.0	-0.0	510
Mir466c-1	chr2:10483968-10484052	0	0.0	0.0	503
2310079G19Rik	chr16:88626787-88627666	0	0.0	0.0	503
Mir466c-2	chr2:10483965-10484055	0	0.0	0.0	503
Dtymk	chr1:93792575-93801934	0	0.0	-0.0	2707
Prom2	chr2:127526952-127541417	0	0.0	-0.001	7316
Prom1	chr5:43993621-44101736	0	0.0	-0.0	2920
Dcun1d4	chr5:73491025-73560794	0	0.0	-0.0	4146
Brsk2	chr7:141949750-142004243	0	0.0	-0.0	1226
Brsk1	chr7:4690927-4705426	0	0.0	-0.004	10118
Spag16	chr1:69826969-69926250	0	0.0	0.0	503
Spag17	chr3:99885416-100143322	0	0.0	0.0	503
Notch4	chr17:34564294-34588543	0	0.0	-0.003	9122
Notch1	chr2:26457901-26503822	0	0.0	-0.019	16186
Notch2	chr3:98013537-98150367	0	0.0	-0.011	14183
Notch3	chr17:32120819-32166890	0	0.0	-0.005	11287
Rps19bp1	chr15:80260613-80264306	0	0.0	-0.016	15707
Skiv2l	chr17:34839225-34850204	0	0.0	-0.006	12225
Gm16090	chr18:20597963-20665260	0	0.0	-0.0	4390
Tnk2os	chr16:32665222-32668197	0	0.0	-0.061	18047
E330017A01Rik	chr16:58635261-58638403	0	0.0	-0.0	3817
4933433G19Rik	chr13:66996817-67032405	0	0.0	-0.0	1833
Isyna1	chr8:70594480-70597290	0	0.0	-0.029	17228
Ifit1bl1	chr19:34592887-34601968	0	0.0	-0.005	11467
Supt20	chr3:54695122-54728763	0	0.0	-0.001	6909
4930451G09Rik	chr16:4964287-4978963	0	0.0	-0.005	11585
Snu13	chr15:82041344-82047598	0	0.0	-0.002	8064
Slc18a2	chr19:59260877-59296012	0	0.0	-0.0	892
Nxt2	chrX:142227936-142239700	0	0.0	0.0	503
Nxt1	chr2:148672614-148676026	0	0.0	-0.005	11252
0610010F05Rik	chr11:23573250-23633631	0	0.0	-0.003	9967
Mad2l1	chr6:66535220-66541107	0	0.0	0.0	503
Gm16630	chr6:48374133-48395408	0	0.0	0.0	503
Gm3264	chr14:4855522-4876908	0	0.0	0.0	503
Klra17	chr6:129831153-129876672	0	0.0	0.0	503
Klra15	chr6:129972092-130380662	0	0.0	0.0	503
Rnf115	chr3:96727610-96791155	0	0.0	-0.005	11588
Rnf112	chr11:61448416-61453992	0	0.0	-0.005	11061
Klra12	chr6:130044023-130306481	0	0.0	0.0	503
Rnf111	chr9:70425423-70503378	0	0.0	-0.0	1332
Klra19	chr6:130013033-130026960	3	0.032	0.004	365
Klra18	chr6:130043744-130067258	3	0.515	0.057	183
Olfr538	chr7:140574154-140575087	0	0.0	0.0	503
Olfr539	chr7:140667288-140668248	0	0.0	0.0	503
Pcmtd1	chr1:7088919-7173628	0	0.0	0.0	503
AV064505	chr9:7669428-7695631	0	0.0	-0.001	5978
Olfr530	chr7:140372684-140373608	0	0.0	0.0	503
Olfr531	chr7:140400129-140401044	0	0.0	0.0	503
Olfr532	chr7:140418841-140419771	0	0.0	0.0	503
Olfr533	chr7:140466202-140467165	0	0.0	0.0	503
Olfr535	chr7:140492639-140493578	0	0.0	0.0	503
Olfr536	chr7:140500852-140507318	0	0.0	0.0	503
Gm10670	chr7:20473959-20474925	0	0.0	0.0	503
Gm10677	chr9:47799159-47818208	0	0.0	-0.0	563
Dscam	chr16:96592078-97170735	0	0.0	-0.0	1093
Zfp286	chr11:62778386-62789468	0	0.0	-0.007	12342
Zfp287	chr11:62711485-62729093	0	0.0	-0.002	7712
Zfp281	chr1:136624900-136630391	0	0.0	-0.004	10778
Zfp282	chr6:47877554-47908484	0	0.0	-0.002	7743
Dynlt1f	chr17:6601670-6607899	0	0.0	-0.0	3872
Slfnl1	chr4:120532230-120536661	0	0.0	-0.001	5059
Lgsn	chr1:31176434-31204725	0	0.0	-0.0	1875
Cd2ap	chr17:42792950-42876424	0	0.0	-0.001	5016
